id,speaker,scene,primary_emotion,secondary_emotion,polarity,introspection,temper,attitude,sensitivity,words
979,MISS GODESBY,3,,,0.119,0.876,0.528,-0.188,-0.84,15
981,MISS GODESBY,3,,,,,,,,5
984,MISS GODESBY,3,,,,,,,,2
986,MISS GODESBY,3,enthusiasm,delight,0.792,,,0.711,0.873,12
988,MISS GODESBY,3,anger,disgust,-0.406,,-0.44,-0.373,,10
990,MISS GODESBY,3,enthusiasm,loathing,0.457,-0.012,,-0.709,0.878,21
992,MISS GODESBY,3,ecstasy,,0.308,0.083,0.37,0.2,0.279,43
995,MISS GODESBY,3,ecstasy,,0.764,0.99,0.376,0.703,,11
996,MISS GODESBY,3,,,0.322,-0.026,,0.035,0.957,12
1000,MISS GODESBY,3,,,,,,,,2
1008,MISS GODESBY,3,,,,,,,,4
1014,MISS GODESBY,3,,,,,,,,2
1025,MISS GODESBY,3,grief,loathing,-0.29,-0.274,0.481,-0.542,-0.878,24
1027,MISS GODESBY,3,ecstasy,,0.138,0.21,0.187,0.105,-0.245,52
1029,MISS GODESBY,3,ecstasy,delight,0.634,0.964,0.269,0.45,0.953,57
1031,MISS GODESBY,3,grief,loathing,-0.255,-0.887,,-0.175,,26
1034,MISS GODESBY,3,,delight,0.818,,0.842,0.694,0.893,15
1035,MISS GODESBY,3,,,-0.338,-0.916,,-0.252,0.067,10
1040,MISS GODESBY,3,ecstasy,,0.461,0.325,,0.153,0.957,33
1042,MISS GODESBY,3,,,,,,,,2
1044,MISS GODESBY,3,ecstasy,delight,0.101,0.273,0.125,-0.128,0.196,158
1049,MISS GODESBY,3,,,-0.183,-0.156,0.667,-0.379,-0.399,30
1051,MISS GODESBY,3,ecstasy,,0.073,0.224,0.084,-0.697,0.758,25
1053,MISS GODESBY,3,,loathing,-0.234,,,-0.208,-0.85,10
1055,MISS GODESBY,3,,,,,,,,7
1057,MISS GODESBY,3,grief,rage,-0.009,-0.303,-0.704,0.659,,15
1059,MISS GODESBY,3,grief,loathing,-0.122,-0.3,0.709,-0.371,,23
1061,MISS GODESBY,3,,,,,,,,7
1063,MISS GODESBY,3,ecstasy,,0.038,0.073,0.709,-0.044,,20
1065,MISS GODESBY,3,ecstasy,calmness,0.683,0.991,0.376,,,2
1067,MISS GODESBY,3,,,,,,,,6
1071,MISS GODESBY,3,,calmness,0.82,0.991,0.376,,0.957,7
1073,MISS GODESBY,3,ecstasy,enthusiasm,0.892,0.981,,,0.803,2
1075,MISS GODESBY,3,,,,,,,,6
1077,MISS GODESBY,3,ecstasy,delight,0.845,0.943,,0.746,,7
1078,MISS GODESBY,3,,,0.004,-0.01,0.745,-0.709,,9
1080,MISS GODESBY,3,,,-0.222,-0.952,0.064,-0.57,,18
1083,MISS GODESBY,3,,,-0.071,-0.118,,-0.024,,9
1085,MISS GODESBY,3,,enthusiasm,-0.166,0.222,,-0.852,0.699,20
1087,MISS GODESBY,3,,loathing,-0.51,-0.851,,-0.477,,11
1089,MISS GODESBY,3,,,,,,,,6
1091,MISS GODESBY,3,,,,,,,,8
1093,MISS GODESBY,3,ecstasy,calmness,0.683,0.991,0.376,,,7
1095,MISS GODESBY,3,sadness,anger,-0.659,-0.66,-0.66,-0.659,-0.659,4
1097,MISS GODESBY,3,grief,,0.112,-0.211,0.745,0.004,0.927,24
1101,MISS GODESBY,3,,,-0.057,0.066,0.376,-0.737,,11
1103,MISS GODESBY,3,serenity,acceptance,0.122,,0.202,0.042,,2
1106,MISS GODESBY,3,contentment,acceptance,-0.108,-0.174,,-0.004,0.091,30
1362,MISS GODESBY,4,,,0.376,,,0.423,0.329,12
1364,MISS GODESBY,4,serenity,acceptance,0.095,,0.161,0.028,,7
1366,MISS GODESBY,4,grief,loathing,0.005,-0.202,0.427,-0.324,0.317,90
1369,MISS GODESBY,4,grief,,-0.516,-0.878,-0.33,-0.357,-0.768,25
1371,MISS GODESBY,4,grief,loathing,-0.124,-0.189,-0.505,-0.142,-0.06,45
1373,MISS GODESBY,4,,,,,,,,7
1375,MISS GODESBY,4,enthusiasm,delight,0.821,,,0.728,0.914,7
1377,MISS GODESBY,4,,,,,,,,8
1381,MISS GODESBY,4,,loathing,-0.104,0.022,0.019,-0.27,,92
1383,MISS GODESBY,4,grief,loathing,-0.127,-0.395,-0.337,-0.312,0.408,54
1385,MISS GODESBY,4,ecstasy,delight,0.871,0.96,0.709,0.821,,27
1387,MISS GODESBY,4,,,0.5,0.933,0.512,0.042,,16
625,DR. STEINHART,2,ecstasy,,0.781,0.974,0.563,0.852,,12
632,DR. STEINHART,2,,,,,,,,4
666,DR. STEINHART,2,,loathing,-0.657,-0.867,,-0.749,-0.506,6
670,DR. STEINHART,2,ecstasy,,0.021,0.334,,-0.821,-0.048,17
1300,DR. STEINHART,4,,loathing,-0.128,-0.896,,-0.081,,5
1302,DR. STEINHART,4,,bliss,0.341,0.987,0.781,-0.203,,18
1304,DR. STEINHART,4,,enthusiasm,-0.086,0.888,-0.877,-0.228,0.807,22
1306,DR. STEINHART,4,ecstasy,delight,0.242,0.306,,0.179,,20
1308,DR. STEINHART,4,,,,,,,,4
1310,DR. STEINHART,4,,loathing,-0.722,-0.635,,-0.808,,8
1312,DR. STEINHART,4,,,0.244,0.889,,-0.209,0.957,17
1314,DR. STEINHART,4,grief,rage,-0.297,-0.265,-0.825,0.662,,31
1316,DR. STEINHART,4,enthusiasm,loathing,0.386,-0.843,,-0.09,0.891,28
1318,DR. STEINHART,4,grief,loathing,-0.795,-0.859,,-0.732,-0.856,12
1320,DR. STEINHART,4,ecstasy,delight,0.489,0.923,,0.241,,21
1322,DR. STEINHART,4,ecstasy,delight,0.475,0.422,,0.251,0.867,46
637,ALL THE MEN,2,grief,loathing,-0.202,-0.524,,-0.287,,7
718,ALL THE MEN,2,,,,,,,,7
651,FIRST FOOTMAN,2,terror,loathing,-0.784,,,-0.696,-0.873,6
658,FIRST FOOTMAN,2,ecstasy,,0.855,0.889,0.745,,0.856,16
958,GODESBY,3,grief,loathing,-0.786,-0.851,,-0.721,,4
962,GODESBY,3,,,,,,,,4
966,GODESBY,3,,,,,,,,4
969,GODESBY,3,enthusiasm,,0.895,,,,0.895,6
972,GODESBY,3,grief,loathing,-0.802,-0.896,,-0.709,,10
974,GODESBY,3,joy,,0.66,0.66,,,,5
976,GODESBY,3,,,,,,,,4
978,GODESBY,3,dislike,,-0.233,,,-0.233,,10
983,GODESBY,3,,,,,,,,2
993,GODESBY,3,,delight,0.537,0.922,,0.747,0.24,11
1001,GODESBY,3,pleasantness,,0.546,,,0.546,,4
1007,GODESBY,3,,,,,,,,6
1015,GODESBY,3,calmness,,0.479,,0.479,,,11
1026,GODESBY,3,grief,,-0.208,-0.914,0.253,-0.006,-0.035,26
1028,GODESBY,3,,,,,,,,8
1037,GODESBY,3,,loathing,-0.128,-0.896,,-0.081,,14
1039,GODESBY,3,enthusiasm,delight,0.792,,,0.711,0.873,6
1045,GODESBY,3,pleasantness,,0.546,,,0.546,,6
1047,GODESBY,3,serenity,acceptance,0.356,0.88,0.212,0.064,0.705,13
1068,GODESBY,3,ecstasy,enthusiasm,0.827,0.908,,,0.746,6
1070,GODESBY,3,,delight,0.292,0.928,,0.26,,10
1099,GODESBY,3,enthusiasm,,0.891,,,,0.891,2
1105,GODESBY,3,,,,,,,,7
1107,SERVANT,3,ecstasy,,0.216,0.324,0.376,-0.721,0.668,7
1108,SERVANT,3,grief,loathing,-0.252,-0.303,,-0.2,,15
1109,SERVANT,3,ecstasy,delight,0.86,0.914,,0.748,0.839,22
1111,SERVANT,3,ecstasy,calmness,0.683,0.991,0.376,,,4
1113,SERVANT,3,,,,,,,,2
1115,SERVANT,3,ecstasy,calmness,0.683,0.991,0.376,,,4
1471,RICHARD,4,ecstasy,,0.863,0.932,0.754,0.721,,5
1473,RICHARD,4,ecstasy,,0.863,0.932,0.754,0.721,,5
