id,speaker,scene,primary_emotion,secondary_emotion,polarity,introspection,temper,attitude,sensitivity,words
1450,SIR RANDLE,3,,,0.481,0.441,0.445,0.475,0.91,29
1464,SIR RANDLE,3,,loathing,-0.173,-0.966,,-0.137,,6
555,SIR TIMOTHY,2,,,,,,,,12
557,SIR TIMOTHY,2,ecstasy,bliss,0.81,0.876,0.745,,,11
559,SIR TIMOTHY,2,ecstasy,,0.911,0.911,,,,18
561,SIR TIMOTHY,2,,,,,,,,6
564,SIR TIMOTHY,2,ecstasy,delight,0.238,0.951,,0.186,,66
567,SIR TIMOTHY,2,,rage,0.126,0.005,-0.703,,0.24,20
570,SIR TIMOTHY,2,grief,loathing,-0.821,-0.96,,-0.682,,27
574,SIR TIMOTHY,2,dislike,loathing,0.163,0.047,0.183,-0.003,0.342,38
576,SIR TIMOTHY,2,ecstasy,enthusiasm,0.189,0.34,-0.214,-0.404,0.757,24
579,SIR TIMOTHY,2,ecstasy,delight,0.65,0.863,,0.578,,86
581,SIR TIMOTHY,2,ecstasy,,0.07,0.932,0.22,-0.096,-0.1,53
586,SIR TIMOTHY,2,,,,,,,,21
588,SIR TIMOTHY,2,ecstasy,delight,0.651,0.851,0.593,0.487,0.685,113
590,SIR TIMOTHY,2,anxiety,dislike,-0.173,,,-0.021,-0.324,4
594,SIR TIMOTHY,2,,,,,,,,3
596,SIR TIMOTHY,2,,acceptance,0.1,-0.436,0.276,0.325,,22
603,SIR TIMOTHY,2,ecstasy,,0.694,0.817,0.241,0.434,0.689,42
606,SIR TIMOTHY,2,ecstasy,,0.666,0.913,0.456,0.391,,29
614,SIR TIMOTHY,2,ecstasy,enthusiasm,0.839,0.984,,,0.695,7
615,SIR TIMOTHY,2,serenity,acceptance,0.122,,0.202,0.042,,4
1550,SIR TIMOTHY,4,,,,,,,,2
1552,SIR TIMOTHY,4,,loathing,-0.003,0.075,0.695,-0.19,-0.854,29
1554,SIR TIMOTHY,4,ecstasy,delight,0.853,0.981,,0.725,,21
1558,SIR TIMOTHY,4,,,0.261,-0.064,,0.264,0.252,20
1560,SIR TIMOTHY,4,grief,,0.023,-0.302,0.404,-0.098,0.928,39
1562,SIR TIMOTHY,4,serenity,acceptance,0.116,,0.176,0.056,,9
1564,SIR TIMOTHY,4,,,0.67,0.993,0.58,0.569,0.66,28
1566,SIR TIMOTHY,4,,delight,0.263,-0.131,0.551,0.281,0.562,77
1568,SIR TIMOTHY,4,,,,,,,,2
1570,SIR TIMOTHY,4,pleasantness,,0.423,,,0.423,,15
1572,SIR TIMOTHY,4,grief,loathing,-0.893,-0.966,,-0.821,,3
1574,SIR TIMOTHY,4,,,-0.03,-0.029,0.745,-0.807,,10
1576,SIR TIMOTHY,4,,,0.58,0.677,0.736,0.407,0.891,49
1578,SIR TIMOTHY,4,,,0.248,0.914,0.619,-0.354,-0.993,21
1580,SIR TIMOTHY,4,dislike,,-0.228,,,-0.228,,24
1582,SIR TIMOTHY,4,,,,,,,,3
1586,SIR TIMOTHY,4,,delight,0.071,-0.016,0.181,0.756,,28
1588,SIR TIMOTHY,4,ecstasy,bliss,0.864,0.959,0.769,,,4
1592,SIR TIMOTHY,4,grief,loathing,-0.397,-0.448,-0.703,-0.617,0.699,25
1594,SIR TIMOTHY,4,ecstasy,,0.42,0.602,0.09,0.158,0.752,46
1596,SIR TIMOTHY,4,ecstasy,loathing,-0.044,-0.036,0.486,-0.342,0.317,126
1598,SIR TIMOTHY,4,enthusiasm,,0.957,,,,0.957,6
1600,SIR TIMOTHY,4,,,,,,,,5
1604,SIR TIMOTHY,4,grief,loathing,-0.829,-0.904,,-0.754,,13
1612,SIR TIMOTHY,4,,,,,,,,5
1614,SIR TIMOTHY,4,,,,,,,,14
1615,SIR TIMOTHY,4,ecstasy,,0.92,0.92,,,,13
1617,SIR TIMOTHY,4,,,,,,,,4
1618,SIR TIMOTHY,4,,,,,,,,2
1620,SIR TIMOTHY,4,,,0.251,0.941,0.183,0.203,,10
1621,SIR TIMOTHY,4,,,,,,,,4
1622,SIR TIMOTHY,4,ecstasy,calmness,0.662,0.928,0.396,,,6
1623,SIR TIMOTHY,4,serenity,acceptance,0.323,0.928,0.249,0.133,,12
1625,SIR TIMOTHY,4,joy,delight,0.705,0.718,,0.789,,16
1627,SIR TIMOTHY,4,,,0.504,0.99,0.202,0.413,,5
1629,SIR TIMOTHY,4,,,,,,,,2
1631,SIR TIMOTHY,4,,,,,,,,3
1633,SIR TIMOTHY,4,,,0.156,-0.073,0.21,-0.015,0.954,42
1635,SIR TIMOTHY,4,,enthusiasm,0.357,0.943,,,0.328,8
755,UNDERWOOD,2,grief,loathing,-0.893,-0.966,,-0.821,,6
759,UNDERWOOD,2,grief,,-0.287,-0.534,0.031,-0.321,,13
761,UNDERWOOD,2,ecstasy,,0.73,0.924,0.376,0.696,,5
948,JOHN,3,,,-0.037,-0.029,,-0.046,,7
950,JOHN,3,,,,,,,,4
952,JOHN,3,,,0.07,0.005,0.056,0.271,-0.746,30
959,JOHN,3,ecstasy,,0.356,0.313,,-0.156,0.75,15
962,JOHN,3,acceptance,,0.261,,,0.261,,5
969,JOHN,3,,,,,,,,2
1083,JOHN,3,grief,loathing,-0.893,-0.966,,-0.821,,13
1085,JOHN,3,grief,loathing,-0.893,-0.966,,-0.821,,5
1087,JOHN,3,,loathing,-0.117,-0.966,,-0.081,,10
1089,JOHN,3,,,,,,,,2
1141,JOHN,3,grief,loathing,-0.893,-0.966,,-0.821,,3
1206,JOHN,3,,,,,,,,2
1208,JOHN,3,,,,,,,,6
1210,JOHN,3,,,,,,,,2
1212,JOHN,3,,,,,,,,2
1291,JOHN,3,grief,loathing,-0.893,-0.966,,-0.821,,3
1476,JOHN,3,,,,,,,,4
1478,JOHN,3,,serenity,0.557,0.284,0.031,,0.957,13
1292,DUNNING,3,,acceptance,0.18,0.193,0.255,0.078,,20
1294,DUNNING,3,,,,,,,,2
1296,DUNNING,3,,,,,,,,2
1298,DUNNING,3,,,,,,,,2
1300,DUNNING,3,grief,loathing,-0.276,-0.96,,-0.221,,13
1302,DUNNING,3,,acceptance,-0.038,-0.38,0.221,0.188,0.058,28
1304,DUNNING,3,ecstasy,enthusiasm,0.839,0.984,,,0.695,2
1306,DUNNING,3,ecstasy,enthusiasm,0.839,0.984,,,0.695,2
1308,DUNNING,3,ecstasy,loathing,0.154,0.056,0.385,-0.005,0.333,198
1311,DUNNING,3,grief,,0.157,-0.162,0.466,0.076,0.831,62
1315,DUNNING,3,,delight,0.129,0.086,,0.062,0.796,43
1317,DUNNING,3,,delight,0.441,0.279,0.509,0.282,0.732,36
1319,DUNNING,3,ecstasy,bliss,0.836,0.972,0.7,,,19
1333,DUNNING,3,,,,,,,,2
1336,DUNNING,3,,,0.584,0.99,,0.722,-0.1,23
1338,DUNNING,3,grief,loathing,-0.009,-0.099,0.379,-0.091,0.043,112
1344,DUNNING,3,grief,loathing,-0.383,-0.561,0.195,-0.551,-0.741,33
1350,DUNNING,3,ecstasy,loathing,0.178,0.152,0.478,-0.089,-0.247,86
1354,DUNNING,3,ecstasy,enthusiasm,0.712,0.874,0.531,0.463,0.804,20
1356,DUNNING,3,,loathing,-0.173,-0.966,,-0.137,,15
1357,DUNNING,3,ecstasy,,0.866,0.866,,,,14
1358,DUNNING,3,grief,,-0.956,-0.956,,,,12
1364,DUNNING,3,rage,,-0.304,0.079,-0.608,,,24
1366,DUNNING,3,,,-0.003,-0.333,0.217,-0.074,,20
1368,DUNNING,3,ecstasy,delight,0.186,0.184,0.269,0.31,,43
1387,DUNNING,3,ecstasy,enthusiasm,0.839,0.984,,,0.695,2
1389,DUNNING,3,,serenity,0.239,0.284,0.031,0.322,,14
1392,DUNNING,3,,,,,,,,5
1396,DUNNING,3,grief,loathing,-0.126,-0.294,0.709,-0.389,0.282,27
1398,DUNNING,3,grief,loathing,-0.156,-0.327,0.279,-0.251,0.843,63
1404,DUNNING,3,,,,,,,,3
1409,DUNNING,3,grief,,-0.095,-0.18,0.096,-0.115,,32
1430,DUNNING,3,grief,loathing,-0.622,-0.92,,-0.573,,9
1433,DUNNING,3,,,0.498,0.634,0.031,,0.695,8
